"Riqueza","Manejo","Perturbación","Nivel_perturbación","Tipo_de_permanencia","Permanencia_promedio","Permanencia_mediana","Riesgo_absoluto","Riesgo_relativo"
"Maíz-Frijol-Calabaza","Desyerbe-Insecticida","Arvenses",0.25,"Quelites",0.362840045558044,0.363517083767735,0.0321100687891275,0.0884964853858469
"Maíz-Frijol-Calabaza","Desyerbe-Insecticida","Arvenses",0.25,"Conjunta",0.334970682995735,0.33755680511197,0.0311852943700728,0.0930985783328084
"Maíz-Frijol-Calabaza","Desyerbe-Insecticida","Arvenses",0.5,"Maíz",0.154064481170631,0.13114511997917,0.118663317502107,0.770218525389274
"Maíz-Frijol-Calabaza","Desyerbe-Insecticida","Arvenses",0.5,"Frijol",0.154064481170631,0.13114511997917,0.118663317502107,0.770218525389274
"Maíz-Frijol-Calabaza","Desyerbe-Insecticida","Arvenses",0.5,"Calabaza",0.0258191274862869,0.00114087064353311,0.0503920905201915,1.95173483484118
"Maíz-Frijol-Calabaza","Desyerbe-Insecticida","Arvenses",0.5,"Quelites",0.42651816908614,0.4271566863858,0.0262687444899853,0.0615888053403887
"Maíz-Frijol-Calabaza","Desyerbe-Insecticida","Arvenses",0.5,"Conjunta",0.315380522259496,0.314586829567956,0.0293342969438631,0.0930123925653427
"Maíz-Frijol","Desyerbe-Insecticida","Arvenses",0,"Maíz",0.632942565766031,0.632680980579127,0.0045820676519417,0.00723931032572626
"Maíz-Frijol","Desyerbe-Insecticida","Arvenses",0,"Frijol",0.632942565766031,0.632680980579127,0.0045820676519417,0.00723931032572626
"Maíz-Frijol","Desyerbe-Insecticida","Arvenses",0,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol","Desyerbe-Insecticida","Arvenses",0,"Quelites",0.4,0.4,2.61682076447296e-17,6.5420519111824e-17
"Maíz-Frijol","Desyerbe-Insecticida","Arvenses",0,"Conjunta",0.466555018790294,0.466480280165465,0.00130916218626906,0.00280601886925043
"Maíz-Frijol","Desyerbe-Insecticida","Arvenses",0.1,"Maíz",0.494431329603551,0.504375981928867,0.136583874681453,0.27624437713316
"Maíz-Frijol","Desyerbe-Insecticida","Arvenses",0.1,"Frijol",0.494431329603551,0.504375981928867,0.136583874681453,0.27624437713316
"Maíz-Frijol","Desyerbe-Insecticida","Arvenses",0.1,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol","Desyerbe-Insecticida","Arvenses",0.1,"Quelites",0.411045096638529,0.41259619730969,0.0116896749470281,0.0284389110650501
"Maíz-Frijol","Desyerbe-Insecticida","Arvenses",0.1,"Conjunta",0.435636570765209,0.438404709174672,0.034363762588252,0.0788817213575321
"Maíz-Frijol","Desyerbe-Insecticida","Arvenses",0.14,"Maíz",0.476038978584426,0.5,0.133647068655757,0.28074816279368
"Maíz-Frijol","Desyerbe-Insecticida","Arvenses",0.14,"Frijol",0.476038978584426,0.5,0.133647068655757,0.28074816279368
"Maíz-Frijol","Desyerbe-Insecticida","Arvenses",0.14,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol","Desyerbe-Insecticida","Arvenses",0.14,"Quelites",0.412502470487014,0.412990024389812,0.0117598528229374,0.0285085633767316
"Maíz-Frijol","Desyerbe-Insecticida","Arvenses",0.14,"Conjunta",0.431553182921868,0.437598661293378,0.0337578973947886,0.0782241881898029
"Maíz-Frijol","Desyerbe-Insecticida","Arvenses",0.25,"Maíz",0.352752780408478,0.37199919978661,0.126108482227557,0.357498194859094
"Maíz-Frijol","Desyerbe-Insecticida","Arvenses",0.25,"Frijol",0.352752780408478,0.37199919978661,0.126108482227557,0.357498194859094
"Maíz-Frijol","Desyerbe-Insecticida","Arvenses",0.25,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol","Desyerbe-Insecticida","Arvenses",0.25,"Quelites",0.423121799811089,0.424174070725874,0.0164987794666397,0.0389929790287474
"Maíz-Frijol","Desyerbe-Insecticida","Arvenses",0.25,"Conjunta",0.405293956942906,0.405454532457769,0.0321016999341985,0.0792059673831276
"Maíz-Frijol","Desyerbe-Insecticida","Arvenses",0.5,"Maíz",0.16855271687384,0.13048128342246,0.132536093981683,0.786318348584585
"Maíz-Frijol","Desyerbe-Insecticida","Arvenses",0.5,"Frijol",0.16855271687384,0.13048128342246,0.132536093981683,0.786318348584585
"Maíz-Frijol","Desyerbe-Insecticida","Arvenses",0.5,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol","Desyerbe-Insecticida","Arvenses",0.5,"Quelites",0.445631027684152,0.441604867172508,0.0182418188548637,0.0409348041801813
"Maíz-Frijol","Desyerbe-Insecticida","Arvenses",0.5,"Conjunta",0.372352021804443,0.367298775419348,0.0338539883595836,0.0909193085498094
"Maíz-Calabaza","Desyerbe-Insecticida","Arvenses",0,"Maíz",0.632632474680976,0.632819307723415,0.00454232337600421,0.00718003510378566
"Maíz-Calabaza","Desyerbe-Insecticida","Arvenses",0,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Desyerbe-Insecticida","Arvenses",0,"Calabaza",0.132632474680976,0.132819307723415,0.0045423233760042,0.03424744495592
"Maíz-Calabaza","Desyerbe-Insecticida","Arvenses",0,"Quelites",0.25,0.25,1.60246890531964e-17,6.40987562127855e-17
"Maíz-Calabaza","Desyerbe-Insecticida","Arvenses",0,"Conjunta",0.294210824893659,0.294273102574472,0.0015141077920014,0.00514633610965425
"Maíz-Calabaza","Desyerbe-Insecticida","Arvenses",0.1,"Maíz",0.492671048637267,0.503311876827669,0.136908295260228,0.277889873250961
"Maíz-Calabaza","Desyerbe-Insecticida","Arvenses",0.1,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Desyerbe-Insecticida","Arvenses",0.1,"Calabaza",0.114347129182682,0.131771852105245,0.0464675100694519,0.406372336599855
"Maíz-Calabaza","Desyerbe-Insecticida","Arvenses",0.1,"Quelites",0.313479935001513,0.309877319384131,0.0370207159160875,0.118095966543788
"Maíz-Calabaza","Desyerbe-Insecticida","Arvenses",0.1,"Conjunta",0.313751495345513,0.309756499314466,0.020122000102539,0.0641335592054471
"Maíz-Calabaza","Desyerbe-Insecticida","Arvenses",0.14,"Maíz",0.476702133746978,0.499801546320474,0.135232673110647,0.283683800715741
"Maíz-Calabaza","Desyerbe-Insecticida","Arvenses",0.14,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Desyerbe-Insecticida","Arvenses",0.14,"Calabaza",0.111519469524616,0.131549458740126,0.0488718118442167,0.438235691512404
"Maíz-Calabaza","Desyerbe-Insecticida","Arvenses",0.14,"Quelites",0.3197223199804,0.312042318474086,0.0370018855000446,0.115731318045962
"Maíz-Calabaza","Desyerbe-Insecticida","Arvenses",0.14,"Conjunta",0.315347233418588,0.310575737761363,0.0206670401571182,0.0655374075525345
"Maíz-Calabaza","Desyerbe-Insecticida","Arvenses",0.25,"Maíz",0.371862215282428,0.380875082010516,0.125418705052093,0.337271978431146
"Maíz-Calabaza","Desyerbe-Insecticida","Arvenses",0.25,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Desyerbe-Insecticida","Arvenses",0.25,"Calabaza",0.094285535555659,0.129253649191726,0.0579934788711748,0.615083517629699
"Maíz-Calabaza","Desyerbe-Insecticida","Arvenses",0.25,"Quelites",0.362508311993447,0.362704264256079,0.0322619166966664,0.0889963502333421
"Maíz-Calabaza","Desyerbe-Insecticida","Arvenses",0.25,"Conjunta",0.327693000696402,0.32957390323808,0.0249042195511147,0.0759986313353937
"Maíz-Calabaza","Desyerbe-Insecticida","Arvenses",0.5,"Maíz",0.151321611677593,0.130771986284428,0.117843192688835,0.778759830683757
"Maíz-Calabaza","Desyerbe-Insecticida","Arvenses",0.5,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Desyerbe-Insecticida","Arvenses",0.5,"Calabaza",0.0257678653759156,0.00112822518175914,0.0503798100877018,1.9551410003403
"Maíz-Calabaza","Desyerbe-Insecticida","Arvenses",0.5,"Quelites",0.42709338848312,0.427106829120303,0.0256964755038093,0.0601659407444208
"Maíz-Calabaza","Desyerbe-Insecticida","Arvenses",0.5,"Conjunta",0.336455323603749,0.339338985208847,0.0221394188278556,0.0658019572724304
"Monocultivo Maíz","Desyerbe-Insecticida","Arvenses",0,"Maíz",0.63237066945844,0.632214938314154,0.00458444918483131,0.0072496233716175
"Monocultivo Maíz","Desyerbe-Insecticida","Arvenses",0,"Frijol",NA,NA,NA,NA
"Monocultivo Maíz","Desyerbe-Insecticida","Arvenses",0,"Calabaza",NA,NA,NA,NA
"Monocultivo Maíz","Desyerbe-Insecticida","Arvenses",0,"Quelites",0.4,0.4,2.49504070168602e-17,6.23760175421504e-17
"Monocultivo Maíz","Desyerbe-Insecticida","Arvenses",0,"Conjunta",0.43872844490974,0.438702489719026,0.000764074864138552,0.0017415667322317
"Monocultivo Maíz","Desyerbe-Insecticida","Arvenses",0.1,"Maíz",0.49406895303259,0.503263971954202,0.136515483150046,0.276308564446552
"Monocultivo Maíz","Desyerbe-Insecticida","Arvenses",0.1,"Frijol",NA,NA,NA,NA
"Monocultivo Maíz","Desyerbe-Insecticida","Arvenses",0.1,"Calabaza",NA,NA,NA,NA
"Monocultivo Maíz","Desyerbe-Insecticida","Arvenses",0.1,"Quelites",0.41105705607325,0.41257424003676,0.0116967494056195,0.028455294059069
"Monocultivo Maíz","Desyerbe-Insecticida","Arvenses",0.1,"Conjunta",0.425407705538977,0.428597479120652,0.0188055936135531,0.0442060483829908
"Monocultivo Maíz","Desyerbe-Insecticida","Arvenses",0.14,"Maíz",0.475719951477461,0.5,0.133577459039441,0.280790113226458
"Monocultivo Maíz","Desyerbe-Insecticida","Arvenses",0.14,"Frijol",NA,NA,NA,NA
"Monocultivo Maíz","Desyerbe-Insecticida","Arvenses",0.14,"Calabaza",NA,NA,NA,NA
"Monocultivo Maíz","Desyerbe-Insecticida","Arvenses",0.14,"Quelites",0.412512605003709,0.413084251723151,0.0117635278858239,0.0285167719558972
"Monocultivo Maíz","Desyerbe-Insecticida","Arvenses",0.14,"Conjunta",0.423650496466757,0.428082299772406,0.0186558436758253,0.0440359301627519
"Monocultivo Maíz","Desyerbe-Insecticida","Arvenses",0.25,"Maíz",0.353830452589138,0.371547906350433,0.124653076586321,0.352296066305708
"Monocultivo Maíz","Desyerbe-Insecticida","Arvenses",0.25,"Frijol",NA,NA,NA,NA
"Monocultivo Maíz","Desyerbe-Insecticida","Arvenses",0.25,"Calabaza",NA,NA,NA,NA
"Monocultivo Maíz","Desyerbe-Insecticida","Arvenses",0.25,"Quelites",0.423001640308608,0.424150589013815,0.0164286353200684,0.0388382307645014
"Monocultivo Maíz","Desyerbe-Insecticida","Arvenses",0.25,"Conjunta",0.412983503414557,0.41256612741542,0.0197245174670353,0.0477610299296523
"Monocultivo Maíz","Desyerbe-Insecticida","Arvenses",0.5,"Maíz",0.167237066931892,0.130527437400107,0.132269949534653,0.79091287572342
"Monocultivo Maíz","Desyerbe-Insecticida","Arvenses",0.5,"Frijol",NA,NA,NA,NA
"Monocultivo Maíz","Desyerbe-Insecticida","Arvenses",0.5,"Calabaza",NA,NA,NA,NA
"Monocultivo Maíz","Desyerbe-Insecticida","Arvenses",0.5,"Quelites",0.445869154661184,0.441684876472513,0.0183006362531197,0.0410448582544949
"Monocultivo Maíz","Desyerbe-Insecticida","Arvenses",0.5,"Conjunta",0.403451177095886,0.40309784357852,0.0218858826160402,0.054246669382845
"Monocultivo Calabaza","Desyerbe-Insecticida","Arvenses",0,"Maíz",NA,NA,NA,NA
"Monocultivo Calabaza","Desyerbe-Insecticida","Arvenses",0,"Frijol",NA,NA,NA,NA
"Monocultivo Calabaza","Desyerbe-Insecticida","Arvenses",0,"Calabaza",0.128156403965593,0.128278020566103,0.00446492652492273,0.0348396676776406
"Monocultivo Calabaza","Desyerbe-Insecticida","Arvenses",0,"Quelites",0.25,0.25,1.30841038223648e-17,5.23364152894592e-17
"Monocultivo Calabaza","Desyerbe-Insecticida","Arvenses",0,"Conjunta",0.225631280793119,0.225655604113221,0.000892985304984545,0.00395771943431604
"Monocultivo Calabaza","Desyerbe-Insecticida","Arvenses",0.1,"Maíz",NA,NA,NA,NA
"Monocultivo Calabaza","Desyerbe-Insecticida","Arvenses",0.1,"Frijol",NA,NA,NA,NA
"Monocultivo Calabaza","Desyerbe-Insecticida","Arvenses",0.1,"Calabaza",0.105893805639976,0.1293544588289,0.0515803729063992,0.487095279980447
"Monocultivo Calabaza","Desyerbe-Insecticida","Arvenses",0.1,"Quelites",0.313273856232167,0.311328625507867,0.0342837950194804,0.109437140500076
"Monocultivo Calabaza","Desyerbe-Insecticida","Arvenses",0.1,"Conjunta",0.276032084056494,0.276554084816409,0.0286583614691223,0.103822573984758
"Monocultivo Calabaza","Desyerbe-Insecticida","Arvenses",0.14,"Maíz",NA,NA,NA,NA
"Monocultivo Calabaza","Desyerbe-Insecticida","Arvenses",0.14,"Frijol",NA,NA,NA,NA
"Monocultivo Calabaza","Desyerbe-Insecticida","Arvenses",0.14,"Calabaza",0.104489059985677,0.128884555225766,0.0524164051787157,0.501644910825121
"Monocultivo Calabaza","Desyerbe-Insecticida","Arvenses",0.14,"Quelites",0.321225431589379,0.316622828003715,0.0359301602747355,0.111853411160374
"Monocultivo Calabaza","Desyerbe-Insecticida","Arvenses",0.14,"Conjunta",0.282712951842822,0.280787472686921,0.0306311989214989,0.108347349217056
"Monocultivo Calabaza","Desyerbe-Insecticida","Arvenses",0.25,"Maíz",NA,NA,NA,NA
"Monocultivo Calabaza","Desyerbe-Insecticida","Arvenses",0.25,"Frijol",NA,NA,NA,NA
"Monocultivo Calabaza","Desyerbe-Insecticida","Arvenses",0.25,"Calabaza",0.0925852675170737,0.128264250011165,0.0589004565541591,0.636175259128535
"Monocultivo Calabaza","Desyerbe-Insecticida","Arvenses",0.25,"Quelites",0.367705405352737,0.366157003579423,0.0320377958831945,0.0871289772106038
"Monocultivo Calabaza","Desyerbe-Insecticida","Arvenses",0.25,"Conjunta",0.321567146497976,0.321868743734143,0.0297998131373206,0.0926705773952818
"Monocultivo Calabaza","Desyerbe-Insecticida","Arvenses",0.5,"Maíz",NA,NA,NA,NA
"Monocultivo Calabaza","Desyerbe-Insecticida","Arvenses",0.5,"Frijol",NA,NA,NA,NA
"Monocultivo Calabaza","Desyerbe-Insecticida","Arvenses",0.5,"Calabaza",0.0276324491368267,0.00112687309224852,0.0521015317055976,1.88551986281087
"Monocultivo Calabaza","Desyerbe-Insecticida","Arvenses",0.5,"Quelites",0.428761303871428,0.430352323886425,0.0249461219822427,0.0581818409380601
"Monocultivo Calabaza","Desyerbe-Insecticida","Arvenses",0.5,"Conjunta",0.365940785261954,0.367678027218376,0.0225729277697386,0.0616846459286579
"Maíz-Frijol-Calabaza","Herbicida","Arvenses",0,"Maíz",0.323208080467751,0.298417740509989,0.0495351877119522,0.153260981718849
"Maíz-Frijol-Calabaza","Herbicida","Arvenses",0,"Frijol",0.323208080467751,0.298417740509989,0.0495351877119522,0.153260981718849
"Maíz-Frijol-Calabaza","Herbicida","Arvenses",0,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol-Calabaza","Herbicida","Arvenses",0,"Quelites",0.4,0.4,3.30062860382265e-17,8.25157150955662e-17
"Maíz-Frijol-Calabaza","Herbicida","Arvenses",0,"Conjunta",0.365870257985667,0.354852329115551,0.0220156389830899,0.0601733497122697
"Maíz-Frijol-Calabaza","Herbicida","Arvenses",0.1,"Maíz",0.272206054317897,0.274972283829247,0.0866893726745421,0.3184696714104
"Maíz-Frijol-Calabaza","Herbicida","Arvenses",0.1,"Frijol",0.272206054317897,0.274972283829247,0.0866893726745421,0.3184696714104
"Maíz-Frijol-Calabaza","Herbicida","Arvenses",0.1,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol-Calabaza","Herbicida","Arvenses",0.1,"Quelites",0.2666033506494,0.270910347572393,0.0664502076381049,0.249247458729396
"Maíz-Frijol-Calabaza","Herbicida","Arvenses",0.1,"Conjunta",0.269350633521155,0.275851684282607,0.0583000273052804,0.216446594326282
"Maíz-Frijol-Calabaza","Herbicida","Arvenses",0.14,"Maíz",NA,NA,NA,NA
"Maíz-Frijol-Calabaza","Herbicida","Arvenses",0.14,"Frijol",NA,NA,NA,NA
"Maíz-Frijol-Calabaza","Herbicida","Arvenses",0.14,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol-Calabaza","Herbicida","Arvenses",0.14,"Quelites",0.233111151251725,0.240073678500862,0.0536329220399592,0.230074459123767
"Maíz-Frijol-Calabaza","Herbicida","Arvenses",0.14,"Conjunta",0.227725529868863,0.228925336570559,0.0425931293046611,0.187037128991153
"Maíz-Frijol-Calabaza","Herbicida","Arvenses",0.25,"Maíz",0.250160750561545,0.249426079959303,0.0692705610482659,0.276904194174233
"Maíz-Frijol-Calabaza","Herbicida","Arvenses",0.25,"Frijol",0.250160750561545,0.249426079959303,0.0692705610482659,0.276904194174233
"Maíz-Frijol-Calabaza","Herbicida","Arvenses",0.25,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol-Calabaza","Herbicida","Arvenses",0.25,"Quelites",0.2102045980118,0.214101637543816,0.0479318264977064,0.228024633861794
"Maíz-Frijol-Calabaza","Herbicida","Arvenses",0.25,"Conjunta",0.225910029727388,0.226571641413918,0.0467788821968542,0.207068638135737
"Maíz-Frijol-Calabaza","Herbicida","Arvenses",0.5,"Maíz",NA,NA,NA,NA
"Maíz-Frijol-Calabaza","Herbicida","Arvenses",0.5,"Frijol",NA,NA,NA,NA
"Maíz-Frijol-Calabaza","Herbicida","Arvenses",0.5,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol-Calabaza","Herbicida","Arvenses",0.5,"Quelites",0.0936088170052984,0.0900145425109053,0.0365317149682252,0.390259338136464
"Maíz-Frijol-Calabaza","Herbicida","Arvenses",0.5,"Conjunta",0.0934348297418077,0.0928005285288273,0.0358327264223078,0.383505021856687
"Maíz-Frijol","Herbicida","Arvenses",0,"Maíz",0.323626307773526,0.299058321880616,0.0490297625052603,0.151501164545533
"Maíz-Frijol","Herbicida","Arvenses",0,"Frijol",0.323626307773526,0.299058321880616,0.0490297625052603,0.151501164545533
"Maíz-Frijol","Herbicida","Arvenses",0,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol","Herbicida","Arvenses",0,"Quelites",0.4,0.4,3.15600458886101e-17,7.89001147215253e-17
"Maíz-Frijol","Herbicida","Arvenses",0,"Conjunta",0.366056136788234,0.35513703194694,0.0217910055578935,0.0595291360201939
"Maíz-Frijol","Herbicida","Arvenses",0.1,"Maíz",0.273507491090863,0.270908846825077,0.0839243980924042,0.306844970708767
"Maíz-Frijol","Herbicida","Arvenses",0.1,"Frijol",0.273507491090863,0.270908846825077,0.0839243980924042,0.306844970708767
"Maíz-Frijol","Herbicida","Arvenses",0.1,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol","Herbicida","Arvenses",0.1,"Quelites",0.26737337829734,0.272067573987228,0.0665373187394583,0.248855436405728
"Maíz-Frijol","Herbicida","Arvenses",0.1,"Conjunta",0.270089038282102,0.276033521192984,0.0577069570582853,0.213659011951502
"Maíz-Frijol","Herbicida","Arvenses",0.14,"Maíz",NA,NA,NA,NA
"Maíz-Frijol","Herbicida","Arvenses",0.14,"Frijol",NA,NA,NA,NA
"Maíz-Frijol","Herbicida","Arvenses",0.14,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol","Herbicida","Arvenses",0.14,"Quelites",0.234158654107922,0.240082439501547,0.0543433294795732,0.232079099047634
"Maíz-Frijol","Herbicida","Arvenses",0.14,"Conjunta",0.228983037731182,0.228711097550216,0.0423640507028602,0.185009558448579
"Maíz-Frijol","Herbicida","Arvenses",0.25,"Maíz",0.255785130231431,0.253391859537111,0.0716567351125906,0.280144256422398
"Maíz-Frijol","Herbicida","Arvenses",0.25,"Frijol",0.255785130231431,0.253391859537111,0.0716567351125906,0.280144256422398
"Maíz-Frijol","Herbicida","Arvenses",0.25,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol","Herbicida","Arvenses",0.25,"Quelites",0.211092183189092,0.213973058092386,0.0480954780184099,0.227841113260585
"Maíz-Frijol","Herbicida","Arvenses",0.25,"Conjunta",0.226776544639118,0.226372864884628,0.045591243876602,0.201040385147211
"Maíz-Frijol","Herbicida","Arvenses",0.5,"Maíz",NA,NA,NA,NA
"Maíz-Frijol","Herbicida","Arvenses",0.5,"Frijol",NA,NA,NA,NA
"Maíz-Frijol","Herbicida","Arvenses",0.5,"Calabaza",NA,NA,NA,NA
"Maíz-Frijol","Herbicida","Arvenses",0.5,"Quelites",0.0942215610235627,0.0914503847540064,0.036168122683273,0.383862486360507
"Maíz-Frijol","Herbicida","Arvenses",0.5,"Conjunta",0.0935792724341337,0.0927500389288197,0.0364593174170508,0.389608900226413
"Maíz-Calabaza","Herbicida","Arvenses",0,"Maíz",0.322201719715237,0.297757980398717,0.0488776778774768,0.151698997512102
"Maíz-Calabaza","Herbicida","Arvenses",0,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida","Arvenses",0,"Calabaza",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida","Arvenses",0,"Quelites",0.4,0.4,3.39362225220769e-17,8.48405563051924e-17
"Maíz-Calabaza","Herbicida","Arvenses",0,"Conjunta",0.377771919918639,0.370787994399634,0.0139650508221362,0.0369668842118914
"Maíz-Calabaza","Herbicida","Arvenses",0.1,"Maíz",0.273862422222874,0.279285319615383,0.0870881115018424,0.317999493303863
"Maíz-Calabaza","Herbicida","Arvenses",0.1,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida","Arvenses",0.1,"Calabaza",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida","Arvenses",0.1,"Quelites",0.268272776750244,0.279048399214712,0.0659089835292187,0.245678985127061
"Maíz-Calabaza","Herbicida","Arvenses",0.1,"Conjunta",0.269699259080675,0.274095810896523,0.0580490776903178,0.215236326151544
"Maíz-Calabaza","Herbicida","Arvenses",0.14,"Maíz",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida","Arvenses",0.14,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida","Arvenses",0.14,"Calabaza",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida","Arvenses",0.14,"Quelites",0.234689244670972,0.236635364907479,0.0546933147163772,0.233045680440345
"Maíz-Calabaza","Herbicida","Arvenses",0.14,"Conjunta",0.231253672948802,0.227196009688682,0.0434270782997453,0.187789788356615
"Maíz-Calabaza","Herbicida","Arvenses",0.25,"Maíz",0.243312271232585,0.245890774125133,0.0709141172346398,0.291453106230109
"Maíz-Calabaza","Herbicida","Arvenses",0.25,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida","Arvenses",0.25,"Calabaza",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida","Arvenses",0.25,"Quelites",0.209082391288573,0.211777810998235,0.0479296227820866,0.229237969236417
"Maíz-Calabaza","Herbicida","Arvenses",0.25,"Conjunta",0.218909613265723,0.22130476620767,0.044607571849341,0.203771644305059
"Maíz-Calabaza","Herbicida","Arvenses",0.5,"Maíz",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida","Arvenses",0.5,"Frijol",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida","Arvenses",0.5,"Calabaza",NA,NA,NA,NA
"Maíz-Calabaza","Herbicida","Arvenses",0.5,"Quelites",0.0970739028474472,0.0927450953368404,0.0384871975709359,0.396473165722191
"Maíz-Calabaza","Herbicida","Arvenses",0.5,"Conjunta",0.0961467146597157,0.0909923365781054,0.0360299584388417,0.374739361260128
"Monocultivo Maíz","Herbicida","Arvenses",0,"Maíz",0.322638608531752,0.29858118756076,0.0482907201431797,0.149674337993641
"Monocultivo Maíz","Herbicida","Arvenses",0,"Frijol",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida","Arvenses",0,"Calabaza",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida","Arvenses",0,"Quelites",0.4,0.4,3.34744836935923e-17,8.36862092339806e-17
"Monocultivo Maíz","Herbicida","Arvenses",0,"Conjunta",0.377896745294786,0.371023196445932,0.0137973486123371,0.0365108955928534
"Monocultivo Maíz","Herbicida","Arvenses",0.1,"Maíz",0.276757091916677,0.287496709663621,0.0842470929146575,0.304408072549127
"Monocultivo Maíz","Herbicida","Arvenses",0.1,"Frijol",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida","Arvenses",0.1,"Calabaza",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida","Arvenses",0.1,"Quelites",0.2690465671997,0.273423776968335,0.0654836581912318,0.24339153951229
"Monocultivo Maíz","Herbicida","Arvenses",0.1,"Conjunta",0.270496861493704,0.27332831579702,0.0573452140181488,0.211999554085338
"Monocultivo Maíz","Herbicida","Arvenses",0.14,"Maíz",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida","Arvenses",0.14,"Frijol",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida","Arvenses",0.14,"Calabaza",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida","Arvenses",0.14,"Quelites",0.235489087361952,0.24030686102454,0.0552127634771363,0.234459966258534
"Monocultivo Maíz","Herbicida","Arvenses",0.14,"Conjunta",0.231981822758873,0.22708214286728,0.043572595869936,0.187827629560556
"Monocultivo Maíz","Herbicida","Arvenses",0.25,"Maíz",0.252465750531113,0.253923915935089,0.072962583292131,0.288999926281642
"Monocultivo Maíz","Herbicida","Arvenses",0.25,"Frijol",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida","Arvenses",0.25,"Calabaza",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida","Arvenses",0.25,"Quelites",0.210036524699532,0.213519595512732,0.0482747092823544,0.229839592668055
"Monocultivo Maíz","Herbicida","Arvenses",0.25,"Conjunta",0.219948958326885,0.221333319925305,0.0436435528497971,0.198425821980638
"Monocultivo Maíz","Herbicida","Arvenses",0.5,"Maíz",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida","Arvenses",0.5,"Frijol",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida","Arvenses",0.5,"Calabaza",NA,NA,NA,NA
"Monocultivo Maíz","Herbicida","Arvenses",0.5,"Quelites",0.0977683795964787,0.0946665239035434,0.0380957120383477,0.389652689300783
"Monocultivo Maíz","Herbicida","Arvenses",0.5,"Conjunta",0.0965431947380883,0.0910848698176598,0.0361958194621655,0.374918393371599
"Monocultivo Calabaza","Herbicida","Arvenses",0,"Maíz",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida","Arvenses",0,"Frijol",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida","Arvenses",0,"Calabaza",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida","Arvenses",0,"Quelites",0.4,0.4,3.20493781063927e-17,8.01234452659818e-17
"Monocultivo Calabaza","Herbicida","Arvenses",0,"Conjunta",0.4,0.4,3.20493781063927e-17,8.01234452659818e-17
"Monocultivo Calabaza","Herbicida","Arvenses",0.1,"Maíz",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida","Arvenses",0.1,"Frijol",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida","Arvenses",0.1,"Calabaza",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida","Arvenses",0.1,"Quelites",0.269325731754774,0.279942814770855,0.0685244189195884,0.254429528412016
"Monocultivo Calabaza","Herbicida","Arvenses",0.1,"Conjunta",0.269325731754774,0.279942814770855,0.0685244189195884,0.254429528412016
"Monocultivo Calabaza","Herbicida","Arvenses",0.14,"Maíz",NA,NA,NA,NA
"Monocultivo Calabaza","Herbicida","Arvenses",0.14,"Frijol",NA,NA,NA,NA
